frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
336,N/A,N/A,0.257,853.718,0.920,N/A,N/A,0.155,1417.517
337,N/A,N/A,0.284,773.947,0.911,N/A,N/A,0.220,1000.795
338,N/A,N/A,0.261,842.406,0.912,N/A,N/A,0.180,1219.619
339,N/A,N/A,0.272,808.865,0.933,N/A,N/A,0.183,1201.269
340,N/A,N/A,0.215,1024.233,0.914,N/A,N/A,0.231,952.616
341,N/A,N/A,0.267,823.316,0.992,N/A,N/A,0.179,1227.029
342,N/A,N/A,0.234,937.784,1.017,N/A,N/A,0.188,1170.352
343,N/A,N/A,0.240,917.362,0.972,N/A,N/A,0.227,966.426
344,N/A,N/A,0.259,847.501,0.917,N/A,N/A,0.195,1127.312
345,N/A,N/A,0.264,833.510,0.916,N/A,N/A,0.156,1411.399
346,N/A,N/A,0.218,1007.402,1.011,N/A,N/A,0.226,973.137
347,N/A,N/A,0.233,944.362,0.942,N/A,N/A,0.178,1235.418
348,N/A,N/A,0.235,934.466,0.917,N/A,N/A,0.276,796.480
349,N/A,N/A,0.258,852.870,0.920,N/A,N/A,0.158,1391.097
350,N/A,N/A,0.260,845.206,0.999,N/A,N/A,0.214,1024.385
351,N/A,N/A,0.222,990.688,1.019,N/A,N/A,0.184,1197.289
352,N/A,N/A,0.254,863.705,0.987,N/A,N/A,0.224,981.904
353,N/A,N/A,0.289,760.068,0.995,N/A,N/A,0.224,982.044
354,N/A,N/A,0.280,784.738,0.914,N/A,N/A,0.212,1035.352
355,N/A,N/A,0.276,795.557,0.922,N/A,N/A,0.225,976.597
356,N/A,N/A,0.221,995.283,0.915,N/A,N/A,0.231,949.717
357,N/A,N/A,0.278,790.793,0.918,N/A,N/A,0.189,1160.658
358,N/A,N/A,0.223,987.411,0.924,N/A,N/A,0.190,1157.528
359,N/A,N/A,0.240,914.552,0.925,N/A,N/A,0.187,1176.770
360,N/A,N/A,0.252,870.383,0.916,N/A,N/A,0.181,1216.594
361,N/A,N/A,0.250,877.727,0.990,N/A,N/A,0.177,1239.209
362,N/A,N/A,0.236,931.297,0.919,N/A,N/A,0.198,1107.671
363,N/A,N/A,0.234,939.324,0.921,N/A,N/A,0.158,1392.790
364,N/A,N/A,0.260,845.622,1.006,N/A,N/A,0.223,985.003
365,N/A,N/A,0.260,846.248,0.909,N/A,N/A,0.235,933.576
366,N/A,N/A,0.274,803.376,0.956,N/A,N/A,0.178,1233.421
367,N/A,N/A,0.258,852.340,0.937,N/A,N/A,0.236,930.666
368,N/A,N/A,0.279,787.528,1.003,N/A,N/A,0.185,1189.615
369,N/A,N/A,0.235,933.069,0.925,N/A,N/A,0.165,1334.588
370,N/A,N/A,0.275,797.868,0.919,N/A,N/A,0.220,997.886
371,N/A,N/A,0.244,901.701,0.988,N/A,N/A,0.226,972.586
372,N/A,N/A,0.257,853.612,1.039,N/A,N/A,0.231,949.717
373,N/A,N/A,0.258,850.967,0.965,N/A,N/A,0.179,1230.547
374,N/A,N/A,0.270,813.079,0.925,N/A,N/A,0.226,970.112
375,N/A,N/A,0.273,805.922,0.929,N/A,N/A,0.212,1035.821
376,N/A,N/A,0.224,979.243,0.923,N/A,N/A,0.252,870.383
377,N/A,N/A,0.245,896.404,1.005,N/A,N/A,0.231,950.374
378,N/A,N/A,0.229,960.209,0.925,N/A,N/A,0.158,1388.285
379,N/A,N/A,0.261,842.820,0.938,N/A,N/A,0.227,967.379
380,N/A,N/A,0.236,931.424,1.018,N/A,N/A,0.258,850.862
381,N/A,N/A,0.238,922.291,0.922,N/A,N/A,0.158,1387.723
382,N/A,N/A,0.246,894.419,0.919,N/A,N/A,0.237,927.649
383,N/A,N/A,0.248,887.598,0.919,N/A,N/A,0.255,860.890
384,N/A,N/A,0.230,956.997,0.965,N/A,N/A,0.188,1171.150
385,N/A,N/A,0.240,916.505,0.928,N/A,N/A,0.191,1152.864
386,N/A,N/A,0.242,908.983,0.922,N/A,N/A,0.185,1185.507
387,N/A,N/A,0.223,985.286,0.930,N/A,N/A,0.158,1392.790
388,N/A,N/A,0.231,951.560,0.923,N/A,N/A,0.182,1204.008
389,N/A,N/A,0.226,970.112,0.920,N/A,N/A,0.159,1384.924
390,N/A,N/A,0.232,948.143,0.927,N/A,N/A,0.175,1256.672
391,N/A,N/A,0.268,819.191,0.928,N/A,N/A,0.159,1379.915
392,N/A,N/A,0.270,812.791,0.925,N/A,N/A,0.251,874.931
393,N/A,N/A,0.240,914.430,0.994,N/A,N/A,0.176,1250.037
394,N/A,N/A,0.257,856.380,0.990,N/A,N/A,0.227,966.154
395,N/A,N/A,0.250,877.951,0.912,N/A,N/A,0.194,1130.095
396,N/A,N/A,0.244,901.464,0.952,N/A,N/A,0.190,1156.748
397,N/A,N/A,0.275,799.354,0.919,N/A,N/A,0.202,1088.704
398,N/A,N/A,0.232,947.359,0.989,N/A,N/A,0.226,971.347
399,N/A,N/A,0.231,949.323,0.923,N/A,N/A,0.248,884.283
400,N/A,N/A,0.277,793.260,0.920,N/A,N/A,0.223,984.297
401,N/A,N/A,0.275,798.147,0.920,N/A,N/A,0.176,1251.632
402,N/A,N/A,0.234,940.610,0.913,N/A,N/A,0.222,989.545
403,N/A,N/A,0.229,960.075,0.954,N/A,N/A,0.185,1189.615
404,N/A,N/A,0.220,999.921,0.919,N/A,N/A,0.178,1232.536
405,N/A,N/A,0.256,857.556,0.919,N/A,N/A,0.161,1368.638
406,N/A,N/A,0.263,834.219,0.934,N/A,N/A,0.282,779.305
407,N/A,N/A,0.257,854.568,0.924,N/A,N/A,0.242,909.344
408,N/A,N/A,0.254,866.758,0.920,N/A,N/A,0.159,1384.087
409,N/A,N/A,0.225,975.349,0.943,N/A,N/A,0.159,1380.747
410,N/A,N/A,0.291,755.386,0.990,N/A,N/A,0.156,1411.689
411,N/A,N/A,0.267,822.231,0.923,N/A,N/A,0.239,919.943
412,N/A,N/A,0.237,928.652,0.981,N/A,N/A,0.212,1038.484
413,N/A,N/A,0.235,935.739,0.921,N/A,N/A,0.186,1181.021
414,N/A,N/A,0.269,817.241,1.015,N/A,N/A,0.157,1403.896
415,N/A,N/A,0.257,856.273,0.928,N/A,N/A,0.235,935.994
416,N/A,N/A,0.260,844.686,0.919,N/A,N/A,0.186,1182.444
417,N/A,N/A,0.276,796.572,0.984,N/A,N/A,0.157,1398.748
418,N/A,N/A,0.259,849.809,0.920,N/A,N/A,0.230,953.277
419,N/A,N/A,0.231,950.901,0.969,N/A,N/A,0.201,1094.779
420,N/A,N/A,0.233,944.102,0.930,N/A,N/A,0.266,825.891
421,N/A,N/A,0.260,845.518,0.925,N/A,N/A,0.182,1204.008
422,N/A,N/A,0.234,938.938,0.977,N/A,N/A,0.189,1162.033
423,N/A,N/A,0.237,926.147,0.925,N/A,N/A,0.180,1222.659
424,N/A,N/A,0.240,914.430,0.921,N/A,N/A,0.187,1175.360
425,N/A,N/A,0.281,781.256,0.991,N/A,N/A,0.157,1397.041
426,N/A,N/A,0.267,822.133,0.988,N/A,N/A,0.160,1375.216
427,N/A,N/A,0.265,829.883,0.926,N/A,N/A,0.183,1201.479
428,N/A,N/A,0.245,898.515,0.917,N/A,N/A,0.211,1043.059
429,N/A,N/A,0.227,968.470,0.972,N/A,N/A,0.162,1360.502
430,N/A,N/A,0.228,961.823,0.929,N/A,N/A,0.157,1397.041
431,N/A,N/A,0.270,812.406,0.968,N/A,N/A,0.219,1005.043
432,N/A,N/A,0.274,801.127,1.054,N/A,N/A,0.158,1388.004
433,N/A,N/A,0.269,816.366,0.921,N/A,N/A,0.241,913.457
434,N/A,N/A,0.267,821.936,0.911,N/A,N/A,0.157,1396.473
435,N/A,N/A,0.250,878.737,0.936,N/A,N/A,0.163,1347.421
436,N/A,N/A,0.268,820.953,1.031,N/A,N/A,0.231,952.220
437,N/A,N/A,0.226,973.275,0.922,N/A,N/A,0.222,991.260
438,N/A,N/A,0.278,791.522,0.982,N/A,N/A,0.236,932.056
439,N/A,N/A,0.276,795.189,0.921,N/A,N/A,0.160,1372.742
440,N/A,N/A,0.237,927.148,0.921,N/A,N/A,0.166,1322.761
441,N/A,N/A,0.219,1001.087,0.935,N/A,N/A,0.230,957.398
442,N/A,N/A,0.297,739.123,1.004,N/A,N/A,0.158,1395.054
443,N/A,N/A,0.224,979.663,0.931,N/A,N/A,0.224,978.825
444,N/A,N/A,0.229,958.333,0.922,N/A,N/A,0.157,1397.325
445,N/A,N/A,0.258,850.230,0.948,N/A,N/A,0.219,1004.308
446,N/A,N/A,0.230,954.204,0.940,N/A,N/A,0.217,1010.665
447,N/A,N/A,0.275,799.075,0.924,N/A,N/A,0.161,1367.820
448,N/A,N/A,0.219,1001.963,0.921,N/A,N/A,0.178,1235.196
449,N/A,N/A,0.220,998.176,0.921,N/A,N/A,0.179,1226.153
450,N/A,N/A,0.221,995.860,0.923,N/A,N/A,0.158,1393.638
451,N/A,N/A,0.259,847.083,1.016,N/A,N/A,0.222,988.121
452,N/A,N/A,0.269,818.214,0.952,N/A,N/A,0.178,1234.308
453,N/A,N/A,0.261,840.859,0.957,N/A,N/A,0.214,1026.836
454,N/A,N/A,0.270,814.333,0.919,N/A,N/A,0.221,995.283
455,N/A,N/A,0.269,815.978,0.995,N/A,N/A,0.227,969.427
456,N/A,N/A,0.270,812.791,0.919,N/A,N/A,0.203,1082.354
457,N/A,N/A,0.272,807.343,0.917,N/A,N/A,0.179,1227.468
458,N/A,N/A,0.279,786.986,0.933,N/A,N/A,0.282,780.013
459,N/A,N/A,0.268,820.953,0.921,N/A,N/A,0.219,1001.087
460,N/A,N/A,0.264,830.787,1.581,N/A,N/A,0.210,1045.600
461,N/A,N/A,0.256,859.381,0.995,N/A,N/A,0.155,1419.862
462,N/A,N/A,0.283,775.082,0.923,N/A,N/A,0.230,954.868
463,N/A,N/A,0.276,795.097,0.923,N/A,N/A,0.157,1403.896
464,N/A,N/A,0.259,848.129,1.003,N/A,N/A,0.182,1209.735
465,N/A,N/A,0.215,1020.124,0.942,N/A,N/A,0.180,1223.095
466,N/A,N/A,0.305,719.528,0.936,N/A,N/A,0.158,1390.815
467,N/A,N/A,0.261,843.441,0.923,N/A,N/A,0.159,1382.693
468,N/A,N/A,0.220,999.193,0.921,N/A,N/A,0.163,1350.601
469,N/A,N/A,0.225,974.656,0.913,N/A,N/A,0.160,1370.003
470,N/A,N/A,0.228,963.172,0.918,N/A,N/A,0.159,1378.806
471,N/A,N/A,0.280,785.995,0.952,N/A,N/A,0.303,724.157
472,N/A,N/A,0.228,963.037,0.911,N/A,N/A,0.225,977.988
473,N/A,N/A,0.241,912.365,0.948,N/A,N/A,0.158,1394.487
474,N/A,N/A,0.254,866.430,0.917,N/A,N/A,0.180,1221.789
475,N/A,N/A,0.222,991.832,0.924,N/A,N/A,0.176,1250.265
476,N/A,N/A,0.273,805.922,0.948,N/A,N/A,0.159,1384.924
477,N/A,N/A,0.281,781.967,0.924,N/A,N/A,0.226,973.689
478,N/A,N/A,0.232,947.228,0.924,N/A,N/A,0.161,1361.581
479,N/A,N/A,0.276,796.757,0.953,N/A,N/A,0.196,1123.438
480,N/A,N/A,0.268,818.605,0.923,N/A,N/A,0.170,1293.849
481,N/A,N/A,0.229,960.075,0.910,N/A,N/A,0.220,997.017
482,N/A,N/A,0.227,969.154,0.937,N/A,N/A,0.202,1088.186
483,N/A,N/A,0.347,633.028,0.969,N/A,N/A,0.241,912.971
484,N/A,N/A,0.261,842.200,0.965,N/A,N/A,0.156,1407.926
485,N/A,N/A,0.232,948.930,0.911,N/A,N/A,0.185,1189.408
486,N/A,N/A,0.293,750.678,0.951,N/A,N/A,0.196,1118.497
487,N/A,N/A,0.229,960.746,0.923,N/A,N/A,0.156,1411.689
488,N/A,N/A,0.287,765.406,1.003,N/A,N/A,0.189,1161.444
489,N/A,N/A,0.226,974.380,0.914,N/A,N/A,0.158,1388.285
490,N/A,N/A,0.254,866.211,0.990,N/A,N/A,0.178,1231.430
491,N/A,N/A,0.276,794.913,1.019,N/A,N/A,0.196,1118.862
492,N/A,N/A,0.278,791.249,0.921,N/A,N/A,0.156,1409.082
493,N/A,N/A,0.270,814.913,0.928,N/A,N/A,0.158,1391.379
494,N/A,N/A,0.275,798.147,1.000,N/A,N/A,0.223,984.015
495,N/A,N/A,0.279,786.536,0.954,N/A,N/A,0.221,993.986
496,N/A,N/A,0.235,934.848,0.913,N/A,N/A,0.240,917.240
497,N/A,N/A,0.303,725.688,0.923,N/A,N/A,0.223,983.733
498,N/A,N/A,0.278,790.611,0.915,N/A,N/A,0.178,1234.974
499,N/A,N/A,0.255,860.350,0.998,N/A,N/A,0.214,1028.837
500,N/A,N/A,0.262,838.395,0.923,N/A,N/A,0.181,1217.241
501,N/A,N/A,0.273,803.752,0.922,N/A,N/A,0.199,1104.642
502,N/A,N/A,0.246,893.372,0.937,N/A,N/A,0.205,1070.709
503,N/A,N/A,0.233,941.901,0.940,N/A,N/A,0.226,973.551
504,N/A,N/A,0.252,870.825,0.928,N/A,N/A,0.182,1210.161
505,N/A,N/A,0.244,901.464,0.926,N/A,N/A,0.186,1178.993
506,N/A,N/A,0.253,869.172,1.027,N/A,N/A,0.183,1197.916
507,N/A,N/A,0.255,861.862,0.936,N/A,N/A,0.235,936.377
508,N/A,N/A,0.219,1001.087,0.938,N/A,N/A,0.228,963.848
509,N/A,N/A,0.242,908.862,0.984,N/A,N/A,0.238,924.277
510,N/A,N/A,0.221,993.123,0.982,N/A,N/A,0.182,1206.758
511,N/A,N/A,0.229,961.284,0.962,N/A,N/A,0.189,1162.427
512,N/A,N/A,0.227,969.154,0.944,N/A,N/A,0.185,1189.408
513,N/A,N/A,0.235,933.069,0.928,N/A,N/A,0.230,954.602
514,N/A,N/A,0.240,916.383,0.922,N/A,N/A,0.228,965.610
515,N/A,N/A,0.277,792.985,1.039,N/A,N/A,0.182,1206.758
516,N/A,N/A,0.230,954.735,0.993,N/A,N/A,0.211,1043.376
517,N/A,N/A,0.265,829.182,0.927,N/A,N/A,0.156,1410.239
518,N/A,N/A,0.234,938.553,0.919,N/A,N/A,0.177,1242.123
519,N/A,N/A,0.264,831.693,0.921,N/A,N/A,0.158,1393.355
520,N/A,N/A,0.264,833.004,0.926,N/A,N/A,0.167,1315.413
521,N/A,N/A,0.248,887.483,0.924,N/A,N/A,0.182,1204.641
522,N/A,N/A,0.258,851.917,0.919,N/A,N/A,0.183,1198.753
523,N/A,N/A,0.230,953.807,0.928,N/A,N/A,0.162,1360.233
524,N/A,N/A,0.224,981.343,1.032,N/A,N/A,0.190,1155.774
525,N/A,N/A,0.239,917.975,0.920,N/A,N/A,0.158,1392.790
526,N/A,N/A,0.233,943.583,0.992,N/A,N/A,0.240,914.430
527,N/A,N/A,0.223,986.843,0.926,N/A,N/A,0.273,806.111
528,N/A,N/A,0.244,901.701,0.944,N/A,N/A,0.178,1232.978
529,N/A,N/A,0.274,802.062,0.989,N/A,N/A,0.201,1093.559
530,N/A,N/A,0.284,774.645,0.981,N/A,N/A,0.157,1403.322
531,N/A,N/A,0.217,1010.962,0.918,N/A,N/A,0.158,1386.882
532,N/A,N/A,0.251,875.377,0.922,N/A,N/A,0.158,1393.073
533,N/A,N/A,0.234,938.297,0.925,N/A,N/A,0.190,1157.333
534,N/A,N/A,0.229,959.270,0.926,N/A,N/A,0.164,1337.708
535,N/A,N/A,0.221,992.836,0.945,N/A,N/A,0.247,891.284
536,N/A,N/A,0.267,823.612,0.946,N/A,N/A,0.179,1228.786
537,N/A,N/A,0.248,884.397,1.022,N/A,N/A,0.261,843.441
538,N/A,N/A,0.269,817.241,0.977,N/A,N/A,0.218,1005.779
539,N/A,N/A,0.228,962.767,0.923,N/A,N/A,0.154,1426.648
540,N/A,N/A,0.236,931.171,0.923,N/A,N/A,0.164,1337.448
541,N/A,N/A,0.274,800.753,0.934,N/A,N/A,0.229,961.419
542,N/A,N/A,0.257,854.037,0.925,N/A,N/A,0.233,944.752
543,N/A,N/A,0.244,898.868,0.952,N/A,N/A,0.177,1239.432
544,N/A,N/A,0.221,992.119,0.939,N/A,N/A,0.157,1396.756
545,N/A,N/A,0.257,856.273,0.994,N/A,N/A,0.247,891.169
546,N/A,N/A,0.260,844.375,0.976,N/A,N/A,0.159,1386.043
547,N/A,N/A,0.233,941.771,0.931,N/A,N/A,0.179,1225.496
548,N/A,N/A,0.226,974.380,0.919,N/A,N/A,0.232,945.142
549,N/A,N/A,0.272,806.964,0.989,N/A,N/A,0.174,1260.363
550,N/A,N/A,0.273,805.260,0.990,N/A,N/A,0.178,1237.868
551,N/A,N/A,0.220,998.757,0.919,N/A,N/A,0.156,1405.333
552,N/A,N/A,0.226,970.112,0.982,N/A,N/A,0.226,970.249
553,N/A,N/A,0.230,954.470,0.967,N/A,N/A,0.161,1364.558
554,N/A,N/A,0.231,950.901,0.919,N/A,N/A,0.159,1380.469
555,N/A,N/A,0.272,806.679,0.919,N/A,N/A,0.158,1389.408
556,N/A,N/A,0.268,820.071,0.988,N/A,N/A,0.230,954.735
557,N/A,N/A,0.270,812.694,0.917,N/A,N/A,0.189,1162.033
558,N/A,N/A,0.237,928.025,0.920,N/A,N/A,0.227,969.017
559,N/A,N/A,0.265,830.385,0.923,N/A,N/A,0.241,909.946
560,N/A,N/A,0.265,828.882,0.951,N/A,N/A,0.163,1351.664
561,N/A,N/A,0.240,916.138,0.961,N/A,N/A,0.185,1187.146
562,N/A,N/A,0.214,1026.223,0.989,N/A,N/A,0.156,1410.819
563,N/A,N/A,0.247,890.014,0.961,N/A,N/A,0.189,1161.247
564,N/A,N/A,0.264,831.995,0.994,N/A,N/A,0.215,1019.670
565,N/A,N/A,0.264,830.888,0.954,N/A,N/A,0.275,797.590
566,N/A,N/A,0.260,844.582,0.917,N/A,N/A,0.179,1227.248
567,N/A,N/A,0.272,808.579,0.942,N/A,N/A,0.182,1207.183
568,N/A,N/A,0.223,986.701,0.927,N/A,N/A,0.203,1082.696
569,N/A,N/A,0.241,912.486,0.929,N/A,N/A,0.172,1275.818
570,N/A,N/A,0.227,966.154,0.914,N/A,N/A,0.177,1241.000
571,N/A,N/A,0.225,977.570,0.916,N/A,N/A,0.165,1327.878
572,N/A,N/A,0.221,996.149,0.922,N/A,N/A,0.183,1203.164
573,N/A,N/A,0.238,923.035,0.921,N/A,N/A,0.159,1384.645
574,N/A,N/A,0.226,974.103,0.949,N/A,N/A,0.161,1362.122
575,N/A,N/A,0.229,957.798,0.923,N/A,N/A,0.156,1407.061
576,N/A,N/A,0.216,1018.007,0.963,N/A,N/A,0.158,1394.771
577,N/A,N/A,0.255,860.566,0.923,N/A,N/A,0.179,1227.468
578,N/A,N/A,0.221,992.836,0.922,N/A,N/A,0.189,1160.266
579,N/A,N/A,0.226,971.897,0.919,N/A,N/A,0.191,1153.057
580,N/A,N/A,0.223,986.843,0.956,N/A,N/A,0.188,1166.772
581,N/A,N/A,0.221,996.149,0.924,N/A,N/A,0.159,1379.083
582,N/A,N/A,0.270,814.816,0.905,N/A,N/A,0.159,1382.137
583,N/A,N/A,0.257,855.846,0.920,N/A,N/A,0.159,1381.303
584,N/A,N/A,0.230,954.204,0.983,N/A,N/A,0.179,1229.226
585,N/A,N/A,0.259,847.711,0.977,N/A,N/A,0.201,1095.128
586,N/A,N/A,0.241,910.188,0.922,N/A,N/A,0.193,1138.149
587,N/A,N/A,0.237,928.150,0.923,N/A,N/A,0.185,1189.408
588,N/A,N/A,0.220,996.872,1.000,N/A,N/A,0.159,1382.693
589,N/A,N/A,0.239,919.081,0.948,N/A,N/A,0.172,1274.161
590,N/A,N/A,0.255,860.566,0.952,N/A,N/A,0.174,1263.377
591,N/A,N/A,0.237,927.273,0.928,N/A,N/A,0.157,1398.179
592,N/A,N/A,0.227,967.515,0.982,N/A,N/A,0.168,1307.647
593,N/A,N/A,0.226,974.103,0.984,N/A,N/A,0.230,955.399
594,N/A,N/A,0.241,911.517,0.920,N/A,N/A,0.217,1013.499
595,N/A,N/A,0.214,1027.297,1.036,N/A,N/A,0.224,979.104
596,N/A,N/A,0.218,1007.846,0.945,N/A,N/A,0.188,1168.559
597,N/A,N/A,0.227,968.880,0.910,N/A,N/A,0.179,1227.687
598,N/A,N/A,0.223,984.720,0.939,N/A,N/A,0.181,1215.087
599,N/A,N/A,0.224,982.325,0.925,N/A,N/A,0.181,1213.583
600,N/A,N/A,0.220,999.193,0.918,N/A,N/A,0.178,1233.199
601,N/A,N/A,0.231,949.849,0.954,N/A,N/A,0.181,1214.657
602,N/A,N/A,0.218,1009.921,0.995,N/A,N/A,0.184,1191.266
603,N/A,N/A,0.256,858.522,0.967,N/A,N/A,0.166,1325.571
604,N/A,N/A,0.229,958.333,0.915,N/A,N/A,0.178,1236.753
605,N/A,N/A,0.257,853.400,0.906,N/A,N/A,0.184,1193.543
606,N/A,N/A,0.219,1005.485,0.907,N/A,N/A,0.185,1190.646
607,N/A,N/A,0.230,953.674,0.947,N/A,N/A,0.159,1384.645
608,N/A,N/A,0.225,975.626,0.962,N/A,N/A,0.214,1025.763
609,N/A,N/A,0.233,941.901,1.019,N/A,N/A,0.225,976.320
610,N/A,N/A,0.267,824.106,0.909,N/A,N/A,0.197,1115.227
611,N/A,N/A,0.270,813.657,0.991,N/A,N/A,0.209,1052.330
612,N/A,N/A,0.267,823.217,0.976,N/A,N/A,0.225,976.320
613,N/A,N/A,0.250,877.390,0.923,N/A,N/A,0.221,994.562
614,N/A,N/A,0.248,886.337,0.990,N/A,N/A,0.227,969.017
615,N/A,N/A,0.222,990.402,0.917,N/A,N/A,0.178,1233.643
616,N/A,N/A,0.238,924.153,0.935,N/A,N/A,0.157,1399.604
617,N/A,N/A,0.222,991.832,0.922,N/A,N/A,0.158,1391.097
618,N/A,N/A,0.243,905.029,0.920,N/A,N/A,0.160,1376.319
619,N/A,N/A,0.236,930.288,0.916,N/A,N/A,0.178,1236.308
620,N/A,N/A,0.221,992.549,0.922,N/A,N/A,0.179,1230.547
621,N/A,N/A,0.289,760.910,0.919,N/A,N/A,0.226,973.551
622,N/A,N/A,0.262,839.523,0.954,N/A,N/A,0.191,1152.476
623,N/A,N/A,0.252,872.928,0.926,N/A,N/A,0.159,1384.366
624,N/A,N/A,0.231,951.428,0.919,N/A,N/A,0.240,917.362
625,N/A,N/A,0.249,881.558,0.950,N/A,N/A,0.158,1389.408
626,N/A,N/A,0.251,874.596,0.951,N/A,N/A,0.184,1195.205
627,N/A,N/A,0.223,984.297,0.924,N/A,N/A,0.157,1401.317
628,N/A,N/A,0.239,920.683,0.919,N/A,N/A,0.181,1212.940
629,N/A,N/A,0.282,778.157,0.951,N/A,N/A,0.229,961.150
630,N/A,N/A,0.261,841.374,0.960,N/A,N/A,0.157,1395.905
631,N/A,N/A,0.264,833.207,0.968,N/A,N/A,0.188,1169.156
632,N/A,N/A,0.226,973.413,0.929,N/A,N/A,0.180,1220.269
633,N/A,N/A,0.265,828.681,1.020,N/A,N/A,0.186,1184.484
634,N/A,N/A,0.212,1035.508,0.986,N/A,N/A,0.158,1388.846
635,N/A,N/A,0.295,745.948,1.016,N/A,N/A,0.183,1197.498
636,N/A,N/A,0.256,857.664,0.961,N/A,N/A,0.290,756.968
637,N/A,N/A,0.283,775.345,0.968,N/A,N/A,0.223,983.310
638,N/A,N/A,0.251,874.485,0.947,N/A,N/A,0.177,1238.985
639,N/A,N/A,0.257,855.633,0.938,N/A,N/A,0.218,1007.107
640,N/A,N/A,0.261,843.131,0.921,N/A,N/A,0.230,955.266
641,N/A,N/A,0.263,836.760,1.002,N/A,N/A,0.155,1417.225
642,N/A,N/A,0.288,763.194,1.024,N/A,N/A,0.172,1278.431
643,N/A,N/A,0.256,857.878,0.917,N/A,N/A,0.225,975.210
644,N/A,N/A,0.211,1040.845,0.918,N/A,N/A,0.157,1402.176
645,N/A,N/A,0.270,813.465,1.019,N/A,N/A,0.186,1179.601
646,N/A,N/A,0.256,858.307,0.996,N/A,N/A,0.267,823.415
647,N/A,N/A,0.265,828.882,0.946,N/A,N/A,0.158,1387.443
648,N/A,N/A,0.221,995.283,0.932,N/A,N/A,0.181,1212.726
649,N/A,N/A,0.248,886.795,0.919,N/A,N/A,0.228,963.307
650,N/A,N/A,0.222,991.403,0.944,N/A,N/A,0.186,1183.872
651,N/A,N/A,0.234,937.528,1.052,N/A,N/A,0.160,1370.550
652,N/A,N/A,0.226,973.413,0.932,N/A,N/A,0.170,1292.144
653,N/A,N/A,0.288,762.770,0.924,N/A,N/A,0.158,1391.943
654,N/A,N/A,0.242,906.104,0.921,N/A,N/A,0.159,1381.303
655,N/A,N/A,0.260,843.648,0.996,N/A,N/A,0.157,1395.905
656,N/A,N/A,0.252,873.595,0.977,N/A,N/A,0.158,1392.508
657,N/A,N/A,0.221,995.427,0.926,N/A,N/A,0.195,1128.052
658,N/A,N/A,0.216,1019.518,0.943,N/A,N/A,0.159,1383.529
659,N/A,N/A,0.244,899.693,0.921,N/A,N/A,0.182,1209.735
660,N/A,N/A,0.298,736.586,0.960,N/A,N/A,0.181,1216.163
661,N/A,N/A,0.232,947.097,0.920,N/A,N/A,0.189,1165.188
662,N/A,N/A,0.232,945.923,0.922,N/A,N/A,0.160,1375.767
663,N/A,N/A,0.218,1008.438,0.923,N/A,N/A,0.157,1400.174
664,N/A,N/A,0.217,1012.453,0.928,N/A,N/A,0.161,1368.638
665,N/A,N/A,0.238,923.656,0.917,N/A,N/A,0.173,1273.216
666,N/A,N/A,0.217,1012.154,0.944,N/A,N/A,0.173,1266.640
667,N/A,N/A,0.225,975.765,0.914,N/A,N/A,0.186,1184.280
668,N/A,N/A,0.249,882.464,0.940,N/A,N/A,0.159,1382.415
669,N/A,N/A,0.269,817.630,1.017,N/A,N/A,0.218,1009.328
670,N/A,N/A,0.241,912.243,0.923,N/A,N/A,0.157,1397.609
671,N/A,N/A,0.276,795.557,1.021,N/A,N/A,0.219,1004.602
672,N/A,N/A,0.267,822.823,1.035,N/A,N/A,0.186,1181.427
673,N/A,N/A,0.224,982.325,0.945,N/A,N/A,0.186,1182.648
674,N/A,N/A,0.258,850.019,0.947,N/A,N/A,0.179,1224.404
675,N/A,N/A,0.272,808.389,0.917,N/A,N/A,0.157,1397.325
676,N/A,N/A,0.223,983.451,0.919,N/A,N/A,0.232,948.143
677,N/A,N/A,0.257,853.506,0.966,N/A,N/A,0.157,1397.325
678,N/A,N/A,0.256,857.878,0.945,N/A,N/A,0.157,1398.463
679,N/A,N/A,0.270,813.272,0.999,N/A,N/A,0.158,1391.943
680,N/A,N/A,0.278,789.792,1.016,N/A,N/A,0.224,979.942
681,N/A,N/A,0.253,868.512,0.922,N/A,N/A,0.161,1362.392
682,N/A,N/A,0.237,926.772,0.931,N/A,N/A,0.186,1183.260
683,N/A,N/A,0.262,837.168,0.969,N/A,N/A,0.157,1396.473
684,N/A,N/A,0.268,819.386,0.978,N/A,N/A,0.157,1398.463
685,N/A,N/A,0.225,975.903,0.988,N/A,N/A,0.239,917.485
686,N/A,N/A,0.225,977.988,0.916,N/A,N/A,0.161,1367.820
687,N/A,N/A,0.237,928.025,0.991,N/A,N/A,0.159,1381.859
688,N/A,N/A,0.222,989.260,0.928,N/A,N/A,0.157,1395.905
689,N/A,N/A,0.280,785.905,0.918,N/A,N/A,0.191,1148.429
690,N/A,N/A,0.260,846.248,1.016,N/A,N/A,0.184,1193.543
691,N/A,N/A,0.254,865.665,0.911,N/A,N/A,0.158,1394.771
692,N/A,N/A,0.277,793.993,0.920,N/A,N/A,0.160,1370.276
